,city,owner,brand,price,kms_driven,age,power
7104,,1,10,180000.0,9382.0,5.0,390.0
7105,2.0,1,7,32000.0,17529.0,8.0,220.0
7106,2.0,1,7,15000.0,39637.0,14.0,180.0
7107,10.0,1,2,97000.0,12184.0,6.0,500.0
7108,,1,7,50900.0,40700.0,5.0,220.0
7109,1.0,1,7,52500.0,29250.0,5.0,150.0
7110,,1,7,30000.0,14252.0,8.0,100.0
7111,,1,4,61000.0,25961.0,4.0,150.0
7114,,1,7,69500.0,15000.0,3.0,160.0
7115,,2,6,9000.0,69000.0,17.0,100.0
7116,3.0,1,7,106000.0,390.0,3.0,200.0
7117,1.0,1,7,35000.0,40588.0,7.0,150.0
7118,1.0,1,4,110000.0,8117.0,3.0,150.0
7119,,3,1,65000.0,8800.0,4.0,200.0
7120,2.0,1,1,75000.0,19000.0,3.0,160.0
7121,2.0,1,7,44000.0,25000.0,6.0,150.0
7122,,1,2,80800.0,20513.0,10.0,350.0
7123,6.0,3,4,55000.0,28864.0,8.0,150.0
7124,,2,6,33200.0,21000.0,5.0,100.0
7133,4.0,1,2,150000.0,8800.0,3.0,350.0
7134,4.0,1,2,110000.0,22000.0,4.0,350.0
7135,3.0,1,7,34000.0,26110.0,8.0,220.0
7136,4.0,1,5,67000.0,24063.0,3.0,160.0
7137,,1,2,132000.0,3467.0,6.0,350.0
7146,1.0,1,5,65000.0,25708.0,8.0,250.0
7147,,1,1,25700.0,50000.0,10.0,160.0
7148,,1,2,130000.0,3500.0,3.0,350.0
7149,,1,2,99000.0,13431.0,6.0,350.0
7150,4.0,1,7,13000.0,10000.0,13.0,125.0
7151,2.0,1,6,35000.0,11211.0,4.0,100.0
7152,6.0,1,2,62000.0,27813.0,11.0,350.0
7153,,1,10,130000.0,61000.0,7.0,390.0
7154,2.0,1,7,44000.0,7230.0,7.0,200.0
7155,2.0,1,7,40000.0,80402.0,9.0,200.0
7157,,1,4,62000.0,21734.0,9.0,150.0
7158,10.0,1,2,125000.0,12800.0,3.0,350.0
7170,,1,10,170200.0,7123.0,3.0,200.0
7171,4.0,1,8,69600.0,21000.0,5.0,150.0
7172,,1,2,90000.0,17000.0,7.0,350.0
7173,3.0,1,7,64000.0,20094.0,6.0,220.0
7174,,1,2,150900.0,1200.0,3.0,410.0
7175,10.0,1,1,15000.0,85086.0,14.0,160.0
7176,4.0,3,5,25000.0,67503.0,15.0,150.0
7177,,1,4,36000.0,20199.0,7.0,150.0
7178,8.0,1,5,70000.0,30000.0,5.0,160.0
7179,8.0,1,4,46000.0,28176.0,7.0,150.0
7180,,1,6,35000.0,46448.0,6.0,100.0
7181,,1,7,39000.0,20273.0,4.0,100.0
7182,,1,7,60000.0,6457.0,4.0,220.0
7200,2.0,1,7,16000.0,25000.0,12.0,125.0
7201,2.0,1,1,53000.0,29800.0,4.0,180.0
7206,4.0,1,7,75000.0,16000.0,6.0,200.0
7207,,1,10,150000.0,32267.0,5.0,390.0
7208,,1,5,15000.0,70347.0,13.0,125.0
7209,,1,2,120000.0,2876.0,5.0,350.0
7210,,1,7,78500.0,10000.0,6.0,200.0
7211,,2,1,49500.0,20000.0,4.0,160.0
7212,,1,1,189400.0,8000.0,3.0,310.0
7213,,1,2,154000.0,301.0,3.0,500.0
7214,,1,6,35800.0,25000.0,7.0,150.0
7215,,1,2,121000.0,9494.0,6.0,500.0
7216,,1,7,49000.0,6000.0,8.0,220.0
7217,,1,4,70000.0,43241.0,6.0,150.0
7218,,2,4,65000.0,14391.0,4.0,150.0
7219,,1,7,118000.0,12000.0,5.0,200.0
7220,,1,1,75000.0,8500.0,4.0,200.0
7221,3.0,1,4,45612.0,36000.0,7.0,150.0
7222,2.0,2,4,30500.0,21000.0,8.0,150.0
7223,,1,2,80000.0,48898.0,7.0,500.0
7224,10.0,2,2,130000.0,19200.0,5.0,500.0
7225,,1,7,22000.0,45000.0,10.0,135.0
7231,,1,10,170000.0,7000.0,3.0,390.0
7232,3.0,1,2,80000.0,29850.0,7.0,350.0
7233,6.0,1,4,65000.0,26925.0,5.0,150.0
7234,10.0,1,5,20000.0,28090.0,9.0,125.0
7235,2.0,1,5,60000.0,74.0,1.0,110.0
7236,2.0,1,7,30000.0,59217.0,5.0,150.0
7237,,1,7,52000.0,7000.0,6.0,220.0
7238,10.0,2,5,15000.0,54246.0,11.0,125.0
7239,10.0,1,7,12000.0,42083.0,13.0,150.0
7240,10.0,1,5,53000.0,2505.0,2.0,110.0
7241,10.0,1,5,55000.0,2505.0,2.0,110.0
7242,10.0,2,6,25000.0,32162.0,10.0,100.0
7243,,1,2,70000.0,25000.0,7.0,350.0
7244,,1,2,120000.0,34000.0,6.0,500.0
7245,4.0,1,5,45000.0,10000.0,4.0,110.0
7246,4.0,1,5,65000.0,8000.0,3.0,110.0
7247,2.0,1,7,49990.0,46000.0,7.0,220.0
7248,2.0,2,4,30000.0,70000.0,7.0,150.0
7250,3.0,1,2,146000.0,14000.0,5.0,410.0
7251,,1,2,149000.0,6600.0,3.0,350.0
7256,6.0,1,6,23000.0,17122.0,8.0,100.0
7257,6.0,1,7,24000.0,17540.0,8.0,150.0
7258,6.0,1,6,24000.0,21990.0,7.0,100.0
7259,6.0,1,6,24000.0,15451.0,8.0,100.0
7260,6.0,1,6,24000.0,17980.0,6.0,100.0
7261,6.0,1,6,24000.0,14244.0,7.0,100.0
7262,6.0,1,4,14000.0,21007.0,9.0,150.0
7263,6.0,1,6,25000.0,11332.0,6.0,100.0
7264,6.0,1,6,25000.0,10721.0,6.0,100.0
7265,6.0,1,6,25000.0,3192.0,7.0,100.0
7266,6.0,1,6,26000.0,30489.0,6.0,100.0
7267,,1,2,87000.0,21000.0,6.0,350.0
7268,3.0,1,1,195200.0,2503.0,3.0,310.0
7269,,1,5,45000.0,17000.0,5.0,125.0
7270,3.0,1,7,19000.0,80828.0,11.0,150.0
7271,,1,7,70000.0,6135.0,3.0,220.0
7272,6.0,1,7,38500.0,4877.0,2.0,100.0
7273,10.0,1,7,32000.0,35466.0,5.0,150.0
7274,10.0,1,2,75000.0,16135.0,6.0,350.0
7275,6.0,1,6,30000.0,16217.0,5.0,100.0
7276,6.0,1,7,46000.0,14788.0,3.0,150.0
7277,10.0,1,6,17000.0,31214.0,10.0,150.0
7278,3.0,1,7,80000.0,16298.0,5.0,150.0
7279,10.0,1,5,29000.0,28619.0,8.0,125.0
7280,3.0,1,10,120000.0,38000.0,6.0,390.0
7281,2.0,1,4,75000.0,23085.0,5.0,150.0
7282,10.0,1,2,100000.0,26098.0,6.0,500.0
7283,2.0,1,2,75000.0,41000.0,9.0,350.0
7284,6.0,1,4,16500.0,22457.0,8.0,110.0
7285,3.0,1,7,148000.0,10805.0,4.0,400.0
7286,,1,2,130000.0,96046.0,4.0,350.0
7287,2.0,1,2,75000.0,29716.0,11.0,350.0
7288,,2,1,23000.0,32500.0,11.0,160.0
7289,4.0,1,7,115000.0,38813.0,4.0,400.0
7290,2.0,1,4,65000.0,38057.0,7.0,150.0
7291,2.0,3,1,41000.0,26528.0,5.0,160.0
7292,,1,10,175000.0,6078.0,3.0,200.0
7293,2.0,1,10,162000.0,8000.0,6.0,390.0
7294,4.0,1,2,133500.0,1608.0,2.0,350.0
7295,,1,1,67000.0,21963.0,4.0,180.0
7296,8.0,1,2,185000.0,3004.0,4.0,500.0
7297,2.0,1,2,80000.0,38430.0,10.0,350.0
7298,3.0,1,2,83000.0,35678.0,8.0,350.0
7299,6.0,1,7,26000.0,37469.0,10.0,220.0
7300,1.0,1,7,44000.0,14107.0,4.0,150.0
7301,,1,6,35000.0,50000.0,8.0,150.0
7302,,1,4,21000.0,55000.0,8.0,125.0
7303,,1,7,24000.0,14500.0,12.0,220.0
7304,6.0,1,1,41000.0,25943.0,5.0,180.0
7305,6.0,1,6,18500.0,19492.0,10.0,100.0
7306,6.0,1,1,36000.0,21578.0,6.0,180.0
7307,6.0,1,11,17800.0,21587.0,7.0,110.0
7308,6.0,1,4,25000.0,15775.0,5.0,125.0
7309,,1,4,145000.0,9500.0,2.0,150.0
7310,2.0,1,1,63000.0,9999.0,3.0,160.0
7311,,1,1,70000.0,207102.0,2.0,180.0
7312,,2,5,10000.0,29825.0,11.0,150.0
7313,,1,5,52000.0,12600.0,4.0,160.0
7314,10.0,1,6,18000.0,35550.0,11.0,100.0
7315,6.0,1,4,23500.0,19720.0,6.0,125.0
7316,,1,2,103000.0,19339.0,5.0,350.0
7317,2.0,1,2,135000.0,22000.0,5.0,500.0
7318,3.0,1,7,89300.0,17300.0,6.0,200.0
7319,,1,8,43800.0,6500.0,6.0,150.0
7320,6.0,1,1,20000.0,10649.0,6.0,100.0
7340,,1,2,95000.0,20241.0,6.0,350.0
7341,3.0,1,10,175000.0,23500.0,5.0,390.0
7342,3.0,1,2,150000.0,27356.0,3.0,350.0
7343,,1,8,38700.0,40000.0,5.0,150.0
7344,,1,5,18000.0,31000.0,8.0,110.0
7345,,1,2,105000.0,1543.0,5.0,350.0
7346,3.0,2,7,43000.0,33807.0,7.0,220.0
7347,6.0,1,1,45000.0,23481.0,5.0,180.0
7348,,1,13,836000.0,7224.0,2.0,797.0
7351,2.0,2,14,446200.0,2500.0,4.0,650.0
7352,,1,2,55000.0,4779.0,11.0,350.0
7353,2.0,1,1,74200.0,6300.0,3.0,180.0
7354,6.0,1,7,60000.0,10121.0,2.0,150.0
7355,3.0,1,7,21666.0,19075.0,7.0,100.0
7356,,1,7,22000.0,86845.0,13.0,150.0
7357,,1,4,45000.0,33000.0,10.0,150.0
7358,,1,7,45000.0,27000.0,9.0,220.0
7359,2.0,1,2,90000.0,25000.0,7.0,350.0
7360,10.0,1,4,51000.0,12668.0,8.0,150.0
7361,6.0,1,7,28000.0,11131.0,4.0,100.0
7362,6.0,1,7,31500.0,14267.0,5.0,100.0
7363,2.0,1,6,16500.0,67731.0,10.0,100.0
7364,2.0,1,8,70000.0,12266.0,3.0,150.0
7365,6.0,1,6,23000.0,28870.0,9.0,100.0
7366,6.0,1,6,33000.0,18643.0,5.0,100.0
7367,,1,6,32000.0,22844.0,8.0,100.0
7368,6.0,1,7,20000.0,34304.0,11.0,220.0
7369,,1,5,38000.0,21822.0,6.0,125.0
7370,6.0,1,6,21000.0,19774.0,9.0,100.0
7371,6.0,1,7,27000.0,22115.0,3.0,100.0
7372,6.0,1,6,21000.0,17210.0,9.0,100.0
7373,6.0,1,6,21000.0,16057.0,8.0,100.0
7374,6.0,1,6,35000.0,18303.0,3.0,100.0
7375,10.0,1,5,33000.0,14244.0,5.0,150.0
7376,2.0,3,1,41000.0,15880.0,5.0,160.0
7377,,2,1,65000.0,10906.0,3.0,160.0
7378,1.0,1,7,76000.0,23885.0,3.0,220.0
7379,,1,6,38000.0,20000.0,6.0,100.0
7380,6.0,1,6,18000.0,35778.0,11.0,100.0
7381,6.0,1,6,46000.0,11309.0,2.0,100.0
7382,10.0,1,5,32000.0,23060.0,4.0,110.0
7383,10.0,1,2,48000.0,52904.0,14.0,350.0
7384,,1,7,53500.0,21890.0,8.0,200.0
7385,,1,5,30000.0,51000.0,9.0,125.0
7386,10.0,1,7,47000.0,24580.0,5.0,150.0
7387,6.0,1,4,19000.0,25794.0,7.0,125.0
7388,,2,6,42000.0,52000.0,7.0,223.0
7389,,1,1,41900.0,20000.0,7.0,160.0
7390,2.0,1,6,33000.0,12000.0,4.0,100.0
7427,3.0,1,6,23400.0,25000.0,11.0,223.0
7428,,2,10,67500.0,35000.0,9.0,200.0
7429,2.0,1,7,70000.0,9900.0,5.0,220.0
7430,2.0,1,7,60000.0,12000.0,5.0,220.0
7431,,1,14,170000.0,210.0,8.0,650.0
7432,,2,5,14500.0,43000.0,9.0,125.0
7434,8.0,1,4,50000.0,29800.0,7.0,150.0
7443,,1,2,89700.0,26000.0,6.0,350.0
7444,4.0,2,2,80600.0,26000.0,7.0,350.0
7445,,1,2,97942.0,8979.0,6.0,350.0
7454,3.0,2,4,27000.0,46006.0,10.0,150.0
7455,,1,7,25000.0,28000.0,12.0,180.0
7456,1.0,1,7,42200.0,57000.0,7.0,200.0
7457,,1,2,95000.0,13452.0,6.0,350.0
7458,,1,5,34850.0,75838.0,6.0,150.0
7459,,1,7,34918.0,60055.0,5.0,150.0
7460,,1,4,60000.0,15500.0,5.0,150.0
7462,,1,14,273200.0,12000.0,7.0,650.0
7463,10.0,2,15,350000.0,21000.0,7.0,750.0
7464,3.0,1,7,160000.0,8298.0,3.0,400.0
7465,1.0,1,6,27333.0,26000.0,6.0,100.0
7466,3.0,1,7,46000.0,37000.0,5.0,150.0
7467,,2,23,100000.0,80000.0,41.0,250.0
7468,,1,6,11000.0,65000.0,10.0,100.0
7469,2.0,1,4,40000.0,44000.0,5.0,150.0
7470,6.0,1,4,41000.0,6168.0,5.0,150.0
7471,10.0,1,4,32000.0,40828.0,6.0,150.0
7472,2.0,2,4,33000.0,13007.0,6.0,150.0
7473,2.0,1,7,24000.0,28000.0,7.0,100.0
7474,,2,15,340000.0,13900.0,7.0,750.0
7475,1.0,1,6,39000.0,7005.0,6.0,100.0
7476,3.0,1,4,250000.0,45000.0,5.0,320.0
7477,,1,4,254581.0,19100.0,4.0,320.0
7478,2.0,1,4,40000.0,37000.0,7.0,150.0
7479,,1,1,14500.0,35000.0,12.0,110.0
7480,,1,6,20000.0,50000.0,8.0,100.0
7481,2.0,1,8,1149000.0,9875.0,6.0,1300.0
7482,4.0,1,7,44300.0,9600.0,6.0,150.0
7483,,1,7,23000.0,36301.0,13.0,135.0
7484,,1,6,29000.0,12653.0,7.0,150.0
7485,,1,2,139300.0,5400.0,5.0,350.0
7486,3.0,2,7,12500.0,53700.0,16.0,150.0
7487,4.0,1,7,15000.0,34997.0,11.0,150.0
7488,,1,7,55000.0,8200.0,5.0,150.0
7489,,1,2,109999.0,8821.0,7.0,500.0
7490,1.0,1,7,52000.0,13551.0,4.0,150.0
7491,,1,2,125000.0,7292.0,4.0,350.0
7492,2.0,2,7,20000.0,43750.0,13.0,220.0
7493,2.0,1,7,19000.0,41999.0,8.0,135.0
7495,,1,7,12000.0,35609.0,7.0,125.0
7496,,1,2,170000.0,18140.0,3.0,500.0
7497,,1,5,70500.0,8152.0,3.0,160.0
7498,,1,5,13500.0,48763.0,10.0,110.0
7499,,1,7,13000.0,28954.0,9.0,125.0
7500,,1,6,27000.0,41153.0,6.0,125.0
7501,10.0,1,1,65000.0,7024.0,3.0,160.0
7502,3.0,1,4,80000.0,2100.0,5.0,150.0
7503,2.0,1,10,235000.0,1100.0,4.0,390.0
7504,4.0,1,5,67500.0,10000.0,3.0,160.0
7508,4.0,2,7,42273.0,44696.0,8.0,200.0
7509,,1,4,35800.0,13574.0,9.0,150.0
7510,4.0,2,8,35000.0,43399.0,6.0,150.0
7511,2.0,1,6,26000.0,18000.0,9.0,100.0
7512,2.0,1,15,525000.0,6000.0,4.0,750.0
7513,2.0,1,14,145000.0,19000.0,7.0,250.0
7514,4.0,1,9,195000.0,11000.0,5.0,300.0
7515,4.0,1,9,250000.0,11400.0,5.0,300.0
7516,2.0,1,7,26000.0,27000.0,7.0,125.0
7520,,1,7,13000.0,28881.0,13.0,180.0
7521,4.0,1,4,50600.0,8000.0,4.0,150.0
7523,1.0,1,5,75000.0,20500.0,7.0,250.0
7525,2.0,1,7,17500.0,42852.0,6.0,100.0
7526,3.0,1,5,59000.0,21952.0,3.0,150.0
7527,2.0,1,4,38000.0,8000.0,7.0,150.0
7528,8.0,1,7,138000.0,1038.0,3.0,400.0
7531,,1,7,33000.0,5900.0,5.0,150.0
7532,8.0,1,4,110000.0,5500.0,3.0,150.0
7533,3.0,1,4,40000.0,42966.0,7.0,150.0
7534,8.0,1,5,30000.0,47000.0,9.0,125.0
7535,,2,5,80000.0,30900.0,9.0,250.0
7536,,1,5,50000.0,44811.0,10.0,250.0
7537,8.0,1,4,45000.0,34900.0,7.0,150.0
7538,,1,9,200000.0,15000.0,5.0,300.0
7542,,1,6,15000.0,80000.0,11.0,100.0
7543,1.0,1,4,49000.0,13959.0,4.0,150.0
7544,2.0,1,1,55000.0,19400.0,5.0,160.0
7545,,1,7,45000.0,33247.0,7.0,200.0
7547,4.0,1,2,125000.0,7530.0,5.0,350.0
7548,10.0,1,7,12000.0,65536.0,12.0,100.0
7549,1.0,1,7,21500.0,26542.0,14.0,100.0
7550,8.0,1,2,120000.0,45000.0,4.0,350.0
7551,4.0,1,5,48000.0,22500.0,4.0,125.0
7553,4.0,1,7,29000.0,51106.0,9.0,220.0
7557,2.0,2,5,15000.0,48000.0,8.0,125.0
7558,2.0,1,10,170000.0,3500.0,4.0,250.0
7561,,1,10,150000.0,12500.0,4.0,250.0
7563,,1,7,37000.0,42.0,8.0,125.0
7564,,1,6,30000.0,16900.0,8.0,100.0
7565,,1,6,38000.0,8962.0,5.0,100.0
7566,,1,4,45000.0,34000.0,9.0,150.0
7567,,1,6,15000.0,15000.0,16.0,160.0
7568,,1,5,51000.0,22000.0,6.0,160.0
7569,4.0,1,7,23490.0,39000.0,9.0,125.0
7570,4.0,1,6,23000.0,10009.0,7.0,125.0
7573,,1,2,106000.0,6200.0,4.0,350.0
7574,2.0,1,5,11000.0,53254.0,15.0,150.0
7575,2.0,1,2,74500.0,14934.0,5.0,350.0
7576,,1,12,333333.0,16000.0,5.0,650.0
7578,10.0,1,5,20000.0,59516.0,9.0,125.0
7582,,1,7,26799.0,45000.0,8.0,100.0
7583,,1,2,160000.0,11689.0,3.0,350.0
7584,6.0,1,6,24000.0,20375.0,6.0,100.0
7585,,1,6,23000.0,18000.0,6.0,125.0
7586,2.0,1,13,655000.0,5034.0,4.0,797.0
7587,3.0,1,13,380000.0,31000.0,9.0,796.0
7588,3.0,2,6,34154.0,33500.0,7.0,223.0
7589,,2,2,125000.0,21000.0,6.0,535.0
7590,3.0,1,7,105000.0,7684.0,2.0,200.0
7591,,1,1,65000.0,26454.0,3.0,180.0
7592,8.0,1,10,127600.0,12888.0,4.0,200.0
7593,6.0,1,5,32000.0,10909.0,5.0,110.0
7594,2.0,1,7,10000.0,1223.0,13.0,150.0
7595,2.0,1,13,1070500.0,289.0,3.0,959.0
7596,8.0,1,10,72500.0,10000.0,8.0,200.0
7597,3.0,1,17,260000.0,11000.0,3.0,310.0
7598,4.0,1,4,22500.0,80000.0,7.0,150.0
7599,4.0,2,4,25000.0,13382.0,10.0,150.0
7600,8.0,1,10,170000.0,3822.0,3.0,250.0
7601,4.0,1,4,25000.0,22917.0,9.0,150.0
7602,4.0,1,4,26000.0,37000.0,9.0,150.0
7603,4.0,1,4,28000.0,566931.0,5.0,150.0
7604,,1,10,134700.0,5550.0,5.0,390.0
7605,10.0,2,12,425000.0,4800.0,4.0,650.0
7606,,1,5,45000.0,41230.0,6.0,160.0
7607,5.0,1,7,18900.0,38000.0,11.0,135.0
7608,8.0,1,7,65000.0,36000.0,6.0,200.0
7609,1.0,1,6,29000.0,25000.0,11.0,100.0
7610,1.0,3,7,7000.0,80000.0,15.0,150.0
7611,6.0,2,1,8000.0,49730.0,11.0,100.0
7612,6.0,1,1,8100.0,49730.0,11.0,100.0
7614,6.0,1,6,20000.0,16764.0,9.0,100.0
7615,8.0,1,5,76200.0,18300.0,7.0,150.0
7616,,1,7,23000.0,42500.0,13.0,100.0
7617,,2,5,46000.0,17407.0,9.0,150.0
7618,1.0,3,15,250000.0,7600.0,5.0,750.0
7619,4.0,2,7,22000.0,35000.0,11.0,135.0
7620,2.0,1,5,35000.0,11246.0,5.0,125.0
7621,2.0,3,3,699000.0,9000.0,5.0,675.0
7623,,1,6,37500.0,20511.0,5.0,100.0
7624,8.0,1,4,121700.0,10500.0,3.0,150.0
7625,,1,7,108000.0,11270.0,5.0,200.0
7626,,3,7,15344.0,71943.0,12.0,150.0
7627,8.0,1,7,70000.0,11000.0,3.0,220.0
7630,2.0,1,9,530000.0,22800.0,4.0,600.0
7631,3.0,1,7,21000.0,11374.0,11.0,150.0
7632,2.0,1,6,20000.0,81260.0,8.0,100.0
7633,2.0,1,6,18000.0,750000.0,10.0,100.0
7634,3.0,1,7,73000.0,6041.0,4.0,200.0
7637,3.0,1,10,90000.0,20000.0,9.0,200.0
7646,4.0,3,10,55000.0,32000.0,9.0,200.0
7649,2.0,1,1,18000.0,34860.0,6.0,125.0
7650,,1,12,478000.0,1234.0,3.0,650.0
7651,3.0,1,4,48000.0,63371.0,8.0,150.0
7652,3.0,1,4,75000.0,28000.0,7.0,150.0
7653,3.0,1,4,62000.0,14490.0,8.0,150.0
7656,,1,7,33700.0,54250.0,8.0,220.0
7657,,1,7,20000.0,45000.0,11.0,200.0
7658,,1,2,120000.0,28000.0,6.0,350.0
7659,6.0,1,7,15500.0,21814.0,7.0,135.0
7660,,1,1,12200.0,58000.0,10.0,100.0
7661,3.0,1,7,65000.0,26592.0,4.0,220.0
7662,3.0,2,7,29000.0,26434.0,11.0,135.0
7663,3.0,1,6,24000.0,24527.0,13.0,100.0
7664,1.0,1,6,36000.0,35000.0,5.0,100.0
7665,1.0,1,6,32000.0,52500.0,7.0,110.0
7666,3.0,1,4,33000.0,27629.0,10.0,150.0
7667,2.0,1,7,25000.0,25000.0,12.0,200.0
7668,,1,2,135000.0,7582.0,4.0,535.0
7669,,1,5,67300.0,13000.0,4.0,160.0
7670,2.0,1,22,950000.0,6898.0,6.0,800.0
7671,2.0,2,4,1550000.0,9800.0,6.0,1000.0
7672,10.0,1,1,32000.0,23000.0,3.0,100.0
7673,3.0,1,4,33000.0,24000.0,10.0,150.0
7674,3.0,1,4,44000.0,25220.0,8.0,150.0
7675,3.0,1,5,67000.0,47493.0,4.0,160.0
7676,3.0,1,7,58000.0,24220.0,5.0,220.0
7677,3.0,1,7,58000.0,54500.0,7.0,200.0
7678,3.0,1,4,58000.0,18200.0,5.0,150.0
7679,3.0,1,8,59000.0,4258.0,4.0,150.0
7680,3.0,1,6,40000.0,42000.0,13.0,223.0
7690,3.0,1,4,56000.0,34721.0,9.0,150.0
7691,,1,6,25000.0,21000.0,11.0,100.0
7693,,1,2,116200.0,6000.0,3.0,350.0
7694,2.0,1,2,215000.0,417.0,2.0,500.0
7695,3.0,1,7,55000.0,47042.0,5.0,220.0
7696,,1,8,68000.0,4961.0,4.0,150.0
7697,,1,7,105000.0,4268.0,2.0,200.0
7698,3.0,1,2,100000.0,12100.0,10.0,500.0
7699,3.0,1,2,96000.0,7794.0,7.0,350.0
7700,2.0,2,2,85000.0,9537.0,4.0,350.0
7701,,1,7,28000.0,15234.0,9.0,180.0
7702,5.0,1,7,50000.0,2000.0,5.0,220.0
7703,2.0,1,5,37000.0,13919.0,7.0,125.0
7704,4.0,1,7,83000.0,5578.0,6.0,220.0
7705,3.0,1,4,35000.0,36845.0,10.0,150.0
7707,,1,2,140000.0,4832.0,4.0,410.0
7708,,1,2,105000.0,25000.0,7.0,350.0
7709,,1,6,34000.0,40000.0,9.0,100.0
7710,,1,4,72000.0,7500.0,4.0,150.0
7711,8.0,1,7,50000.0,10100.0,8.0,150.0
7712,,1,1,31599.0,19111.0,8.0,100.0
7713,,1,7,56000.0,27350.0,6.0,220.0
7714,,1,2,103000.0,14400.0,6.0,350.0
7715,4.0,1,10,125000.0,13000.0,5.0,200.0
7716,2.0,1,2,100000.0,30000.0,7.0,350.0
7717,,1,5,68000.0,11100.0,5.0,160.0
7718,2.0,1,7,110000.0,5655.0,5.0,200.0
7719,,1,6,23600.0,37500.0,11.0,100.0
7720,,1,7,26000.0,43000.0,7.0,125.0
7721,3.0,1,5,52000.0,25000.0,7.0,150.0
7722,,1,2,95000.0,9000.0,8.0,350.0
7723,,1,7,70000.0,20775.0,5.0,220.0
7724,3.0,1,5,50000.0,17000.0,7.0,150.0
7725,,1,5,15000.0,40000.0,12.0,125.0
7726,,1,8,80000.0,3000.0,4.0,150.0
7727,10.0,1,7,76000.0,3450.0,4.0,220.0
7728,8.0,1,7,58100.0,14000.0,5.0,150.0
7729,,1,6,20000.0,5792.0,8.0,125.0
7730,3.0,1,5,75000.0,17475.0,4.0,160.0
7731,2.0,1,1,48000.0,17746.0,5.0,160.0
7732,,1,2,85000.0,21977.0,7.0,350.0
7733,,1,15,350000.0,30000.0,9.0,883.0
7734,2.0,1,6,28000.0,31288.0,8.0,110.0
7735,,1,1,39000.0,1200.0,7.0,160.0
7736,,1,1,20000.0,49500.0,10.0,110.0
7737,10.0,1,2,115000.0,18832.0,5.0,350.0
7738,,1,1,18000.0,38056.0,10.0,100.0
7739,,1,6,12800.0,54000.0,14.0,150.0
7740,,1,6,23000.0,46000.0,24.0,100.0
7741,,1,5,110000.0,4700.0,6.0,250.0
7742,3.0,1,2,147000.0,11000.0,5.0,350.0
7743,,1,7,20000.0,27000.0,9.0,110.0
7744,,1,7,35000.0,32342.0,9.0,220.0
7745,2.0,1,7,48500.0,8000.0,5.0,135.0
7746,8.0,1,7,54000.0,32000.0,7.0,220.0
7747,,2,6,22600.0,78000.0,8.0,110.0
7748,4.0,1,7,67500.0,1276.0,9.0,200.0
7749,1.0,1,7,17300.0,29000.0,12.0,100.0
7750,2.0,1,6,35000.0,23000.0,6.0,110.0
7751,2.0,1,6,33000.0,18000.0,5.0,100.0
7752,,1,7,52000.0,38943.0,6.0,220.0
7753,,1,6,32000.0,13500.0,7.0,100.0
7754,,1,10,149600.0,24000.0,6.0,390.0
7755,2.0,1,2,130000.0,24000.0,4.0,350.0
7756,,1,4,46000.0,33000.0,10.0,150.0
7757,2.0,1,4,100000.0,9000.0,4.0,150.0
7758,,1,6,25000.0,21250.0,9.0,100.0
7759,2.0,3,6,14500.0,17999.0,15.0,100.0
7760,2.0,1,6,39000.0,22000.0,4.0,100.0
7761,,1,1,30000.0,6639.0,9.0,180.0
7762,2.0,1,7,60000.0,20373.0,6.0,220.0
7763,,1,6,15600.0,84186.0,16.0,125.0
7764,,1,7,22000.0,60857.0,13.0,150.0
7765,6.0,1,7,35000.0,40000.0,12.0,220.0
7766,,1,8,52000.0,24000.0,7.0,150.0
7767,,1,5,41000.0,10000.0,5.0,110.0
7768,,1,6,38000.0,53000.0,9.0,150.0
7769,,1,7,80000.0,10000.0,7.0,220.0
7770,4.0,1,2,110000.0,33800.0,6.0,350.0
7771,8.0,1,2,160000.0,25000.0,6.0,500.0
7772,,1,6,41500.0,59154.0,5.0,100.0
7773,3.0,1,7,40000.0,27875.0,12.0,200.0
7774,3.0,1,2,140000.0,22000.0,5.0,350.0
7775,,1,6,42000.0,10883.0,5.0,100.0
7776,,1,1,78000.0,6400.0,4.0,180.0
7777,,1,6,26000.0,23236.0,12.0,100.0
7778,2.0,1,7,77000.0,19820.0,6.0,220.0
7779,4.0,1,6,28000.0,66000.0,11.0,150.0
7780,,1,5,18000.0,40266.0,11.0,125.0
7781,2.0,1,7,53000.0,15000.0,7.0,220.0
7782,,1,2,85000.0,14000.0,8.0,350.0
7783,2.0,1,7,14200.0,55200.0,16.0,150.0
7784,10.0,1,2,175000.0,2200.0,4.0,500.0
7785,2.0,2,7,140000.0,19631.0,4.0,400.0
7786,2.0,1,7,80000.0,22271.0,6.0,200.0
7787,2.0,1,2,65000.0,15000.0,14.0,350.0
7788,,1,5,45000.0,27000.0,6.0,160.0
7789,,1,6,18000.0,57000.0,16.0,223.0
7790,1.0,1,7,10000.0,47000.0,18.0,150.0
7791,2.0,1,11,120000.0,6500.0,5.0,300.0
7792,10.0,1,7,60000.0,3500.0,4.0,180.0
7793,,1,5,23200.0,33000.0,10.0,125.0
7794,2.0,1,7,38000.0,22840.0,5.0,150.0
7795,4.0,1,7,21500.0,90000.0,10.0,150.0
7796,,1,7,55000.0,28000.0,5.0,150.0
7797,2.0,1,7,65000.0,20314.0,4.0,150.0
7798,,2,7,12000.0,78500.0,16.0,125.0
